nome,codigo,valor,intensidade,uf
SALGUEIRO,2612208,4,s3,Pernambuco
LAJEADO NOVO,2105989,2,s1,Maranhão
BORBOREMA,2502706,2,s1,Paraíba
SENADOR SÁ,2312809,3,s2,Ceará
BELÉM,2501906,2,s1,Paraíba
JAGUARIBE,2306900,2,s1,Ceará
SÃO RAFAEL,2412807,3,s2,Rio Grande do Norte
MANAÍRA,2509008,2,s1,Paraíba
SÃO FRANCISCO DO PIAUÍ,2209708,4,s3,Piauí
ITAPETIM,2607703,2,s1,Pernambuco
MILAGRES DO MARANHÃO,2106672,0,si,Maranhão
MUCUGÊ,2921906,2,s1,Bahia
PAUDALHO,2610608,3,s2,Pernambuco
GOVERNADOR EUGÊNIO BARROS,2104602,0,si,Maranhão
LAJES,2406700,3,s2,Rio Grande do Norte
RAFAEL JAMBEIRO,2925956,2,s1,Bahia
SANTA LUZ,2209302,2,s1,Piauí
SANTA LUZIA,2513406,1,s0,Paraíba
MARTINS,2407401,2,s1,Rio Grande do Norte
IPAPORANGA,2305654,3,s2,Ceará
SOSSÊGO,2516151,1,s0,Paraíba
RECURSOLÂNDIA,1718501,1,s0,Tocantins
ANGUERA,2901502,2,s1,Bahia
BARRA DA ESTIVA,2902807,4,s3,Bahia
JAQUEIRA,2607950,4,s3,Pernambuco
CARPINA,2604007,4,s3,Pernambuco
TABOCAS DO BREJO VELHO,2930907,3,s2,Bahia
AMAPÁ DO MARANHÃO,2100550,1,s0,Maranhão
LUÍS EDUARDO MAGALHÃES,2919553,2,s1,Bahia
SÃO FÉLIX DO PIAUÍ,2209609,1,s0,Piauí
GOIATINS,1709005,1,s0,Tocantins
LUZILÂNDIA,2205805,0,si,Piauí
LAJEDO,2608800,4,s3,Pernambuco
GIRAU DO PONCIANO,2702900,2,s1,Alagoas
LAGO DOS RODRIGUES,2105948,0,si,Maranhão
CONDE,2504603,2,s1,Paraíba
BATALHA,2201507,0,si,Piauí
GAMELEIRAS,3127339,2,s1,Minas Gerais
ANTAS,2901601,1,s0,Bahia
SABOEIRO,2311900,2,s1,Ceará
CANAPI,2701605,4,s3,Alagoas
ACARAÚ,2300200,4,s3,Ceará
INDIAROBA,2802809,1,s0,Sergipe
MALTA,2508802,1,s0,Paraíba
PILÕEZINHOS,2511707,3,s2,Paraíba
BOM JARDIM,2602209,4,s3,Pernambuco
SANTA ROSA DO PIAUÍ,2209377,4,s3,Piauí
FERNANDO PEDROZA,2403756,3,s2,Rio Grande do Norte
MARCIONÍLIO SOUZA,2920809,2,s1,Bahia
BOQUEIRÃO DO PIAUÍ,2201945,0,si,Piauí
CABEDELO,2503209,2,s1,Paraíba
CONCEIÇÃO,2504405,2,s1,Paraíba
SALGADINHO,2612109,4,s3,Pernambuco
JUREMA,2205532,2,s1,Piauí
TRIZIDELA DO VALE,2112233,0,si,Maranhão
TABOLEIRO GRANDE,2413805,2,s1,Rio Grande do Norte
ESTREITO,2104057,2,s1,Maranhão
PIRIPÁ,2924702,2,s1,Bahia
SATUBA,2708907,1,s0,Alagoas
OLINDA NOVA DO MARANHÃO,2107456,0,si,Maranhão
PIRES FERREIRA,2310951,3,s2,Ceará
BENEDITO LEITE,2101806,2,s1,Maranhão
SÃO JOÃO DA VARJOTA,2209955,4,s3,Piauí
JOCA CLAUDINO,2513653,3,s2,Paraíba
SANTA CRUZ,2411205,3,s2,Rio Grande do Norte
MUQUÉM DO SÃO FRANCISCO,2922250,2,s1,Bahia
AÇAILÂNDIA,2100055,1,s0,Maranhão
SANTA QUITÉRIA,2312205,5,s4,Ceará
SÃO JOSÉ DO BONFIM,2514602,1,s0,Paraíba
CRAÍBAS,2702355,2,s1,Alagoas
LAGOA DE PEDRAS,2406304,1,s0,Rio Grande do Norte
PAULO RAMOS,2108108,0,si,Maranhão
ESPERANTINÓPOLIS,2104008,0,si,Maranhão
JARDIM DO SERIDÓ,2405702,1,s0,Rio Grande do Norte
ARACOIABA,2301208,3,s2,Ceará
MARIZÓPOLIS,2509156,2,s1,Paraíba
PITIMBU,2511905,2,s1,Paraíba
SANTA QUITÉRIA DO MARANHÃO,2110104,0,si,Maranhão
JATI,2307205,4,s3,Ceará
IATI,2606507,4,s3,Pernambuco
MORENO,2609402,3,s2,Pernambuco
CUITEGI,2505204,3,s2,Paraíba
ESPLANADA,2910602,1,s0,Bahia
CARIDADE,2303006,5,s4,Ceará
ITAPORANGA,2507002,2,s1,Paraíba
IBOTIRAMA,2913200,2,s1,Bahia
JEQUIÉ,2918001,1,s0,Bahia
MADALENA,2307635,5,s4,Ceará
TANGARÁ,2414001,2,s1,Rio Grande do Norte
TUPARETAMA,2615904,3,s2,Pernambuco
SÃO FRANCISCO DO BREJÃO,2110856,2,s1,Maranhão
RAPOSA,2109452,0,si,Maranhão
MACAU,2407203,3,s2,Rio Grande do Norte
CHORROCHÓ,2907707,4,s3,Bahia
RIACHO DOS CAVALOS,2512804,1,s0,Paraíba
NOVO SANTO ANTÔNIO,2206951,1,s0,Piauí
TERRA NOVA,2931707,2,s1,Bahia
SÃO JOAQUIM DO MONTE,2613305,4,s3,Pernambuco
MILTON BRANDÃO,2206357,2,s1,Piauí
NOVO ORIENTE,2309409,5,s4,Ceará
JENIPAPO DOS VIEIRAS,2105476,0,si,Maranhão
PRESIDENTE JÂNIO QUADROS,2925709,3,s2,Bahia
TANQUE D'ARCA,2709004,2,s1,Alagoas
VEREDA,2933257,0,si,Bahia
ALMINO AFONSO,2400604,2,s1,Rio Grande do Norte
SANTA TEREZINHA,2612802,2,s1,Pernambuco
BARRA DO MENDES,2903003,1,s0,Bahia
MORAÚJO,2308807,2,s1,Ceará
CAMPO LARGO DO PIAUÍ,2202174,0,si,Piauí
SÃO PEDRO DOS CRENTES,2111573,2,s1,Maranhão
SIMÕES FILHO,2930709,1,s0,Bahia
CUBATI,2505006,2,s1,Paraíba
CUPIRA,2605004,4,s3,Pernambuco
BOCA DA MATA,2701001,2,s1,Alagoas
ARAMARI,2902203,3,s2,Bahia
APICUM-AÇU,2100832,1,s0,Maranhão
ANTÔNIO CARDOSO,2901700,2,s1,Bahia
ALHANDRA,2500601,3,s2,Paraíba
SÃO JOSÉ DA LAJE,2708303,3,s2,Alagoas
PARAZINHO,2408805,3,s2,Rio Grande do Norte
ARACATI,2301109,3,s2,Ceará
SANTANA DO IPANEMA,2708006,3,s2,Alagoas
SÁTIRO DIAS,2929701,3,s2,Bahia
MONTEZUMA,3143450,1,s0,Minas Gerais
ARATUBA,2301406,4,s3,Ceará
UMBURATIBA,3170305,0,si,Minas Gerais
MAURITI,2308104,2,s1,Ceará
FREI PAULO,2802304,1,s0,Sergipe
BODÓ,2401651,3,s2,Rio Grande do Norte
OLIVENÇA,2706000,2,s1,Alagoas
EUNÁPOLIS,2910727,0,si,Bahia
SÍTIO DO MATO,2930758,2,s1,Bahia
NOVA OLINDA,2309201,2,s1,Ceará
NILO PEÇANHA,2922607,1,s0,Bahia
PARNAGUÁ,2207603,2,s1,Piauí
SANTA INÊS,2927903,1,s0,Bahia
AMÉLIA RODRIGUES,2901106,2,s1,Bahia
GUARACIABA DO NORTE,2305001,5,s4,Ceará
MACAÚBAS,2919801,3,s2,Bahia
CAPELA DO ALTO ALEGRE,2906857,2,s1,Bahia
BARROQUINHA,2302057,4,s3,Ceará
IBICUITINGA,2305332,1,s0,Ceará
GUARANI DE GOIÁS,5209408,2,s1,Goiás
UIBAÍ,2932408,1,s0,Bahia
RIO DO FOGO,2408953,0,si,Rio Grande do Norte
SERRA PRETA,2930402,2,s1,Bahia
JAGUAQUARA,2917607,1,s0,Bahia
CARIDADE DO PIAUÍ,2202554,5,s4,Piauí
ITACARÉ,2914901,0,si,Bahia
IPUEIRAS,2305902,4,s3,Ceará
ANAJATUBA,2100709,0,si,Maranhão
ELÍSIO MEDRADO,2910305,1,s0,Bahia
BERTÓPOLIS,3106606,0,si,Minas Gerais
CURRAL VELHO,2505303,2,s1,Paraíba
BERNARDINO BATISTA,2502052,4,s3,Paraíba
SÃO JOÃO DA SERRA,2209906,1,s0,Piauí
NOVA CRUZ,2408300,1,s0,Rio Grande do Norte
NOVA RUSSAS,2309300,3,s2,Ceará
SÃO JOSÉ DE PIRANHAS,2514503,2,s1,Paraíba
CAETITÉ,2905206,3,s2,Bahia
ENCRUZILHADA,2910404,2,s1,Bahia
MONTEIRÓPOLIS,2705408,2,s1,Alagoas
ALMADINA,2900900,1,s0,Bahia
BAÍA DA TRAIÇÃO,2501401,1,s0,Paraíba
AREIAL,2501203,3,s2,Paraíba
FILADÉLFIA,2910859,1,s0,Bahia
JUCATI,2608255,4,s3,Pernambuco
DOM INOCÊNCIO,2203453,3,s2,Piauí
POÇÃO,2611200,4,s3,Pernambuco
VIÇOSA,2709400,2,s1,Alagoas
CACHOEIRA,2904902,1,s0,Bahia
UMARIZAL,2414506,2,s1,Rio Grande do Norte
BURITIRAMA,2904753,2,s1,Bahia
BONITO,2602308,4,s3,Pernambuco
CAIÇARA DO NORTE,2401859,3,s2,Rio Grande do Norte
ARAUÁ,2800407,1,s0,Sergipe
NINHEIRA,3144656,1,s0,Minas Gerais
VERA MENDES,2211506,4,s3,Piauí
TERESINA,2211001,0,si,Piauí
IGACI,2703106,2,s1,Alagoas
SÃO JOSÉ DO SABUGI,2514701,1,s0,Paraíba
CACIMBINHAS,2701209,2,s1,Alagoas
JAPARATINGA,2703601,2,s1,Alagoas
PENDÊNCIAS,2409902,3,s2,Rio Grande do Norte
MACAÍBA,2407104,0,si,Rio Grande do Norte
CRISTÓPOLIS,2909703,3,s2,Bahia
BARRA D'ALCÂNTARA,2201176,4,s3,Piauí
ITARANTIM,2916807,1,s0,Bahia
SÃO JOSÉ DO JACUÍPE,2929370,1,s0,Bahia
APUIARÉS,2300903,5,s4,Ceará
BARREIRINHAS,2101707,0,si,Maranhão
LAGOA D'ANTA,2406205,1,s0,Rio Grande do Norte
JEQUIÁ DA PRAIA,2703759,1,s0,Alagoas
URUOCA,2313906,2,s1,Ceará
SERRA REDONDA,2515807,4,s3,Paraíba
SANTA RITA,2110203,0,si,Maranhão
RUY BARBOSA,2927200,2,s1,Bahia
JAPARATUBA,2803302,1,s0,Sergipe
JUAREZ TÁVORA,2507606,4,s3,Paraíba
LAJEDINHO,2919009,2,s1,Bahia
EMAS,2505907,1,s0,Paraíba
AURORA,2301703,3,s2,Ceará
GUARAMIRANGA,2305100,4,s3,Ceará
CAFARNAUM,2905305,1,s0,Bahia
FORMOSO,3126208,1,s0,Minas Gerais
JOÃO DIAS,2405900,2,s1,Rio Grande do Norte
SÃO TOMÉ,2412906,3,s2,Rio Grande do Norte
CEDRAL,2103109,1,s0,Maranhão
AURORA DO TOCANTINS,1702703,2,s1,Tocantins
DUQUE BACELAR,2103901,0,si,Maranhão
BABAÇULÂNDIA,1703008,1,s0,Tocantins
SANTO ANTÔNIO DE LISBOA,2209401,5,s4,Piauí
SATUBINHA,2111722,0,si,Maranhão
PAES LANDIM,2207306,4,s3,Piauí
PIANCÓ,2511301,2,s1,Paraíba
QUEIMADA NOVA,2208650,4,s3,Piauí
AIUABA,2300408,5,s4,Ceará
PONTO NOVO,2925253,1,s0,Bahia
SANTA CRUZ DO CAPIBARIBE,2612505,4,s3,Pernambuco
IBIRAPUÃ,2912806,0,si,Bahia
ISAÍAS COELHO,2204907,4,s3,Piauí
TEOTÔNIO VILELA,2709152,1,s0,Alagoas
SÍTIO D'ABADIA,5220702,1,s0,Goiás
RIACHO DE SANTANA,2926400,3,s2,Bahia
PLANALTO,2925006,3,s2,Bahia
CALDAS BRANDÃO,2503803,3,s2,Paraíba
ÁGUA BRANCA,2700102,4,s3,Alagoas
POMBOS,2611309,4,s3,Pernambuco
VALENÇA DO PIAUÍ,2211308,4,s3,Piauí
POÇO BRANCO,2410108,1,s0,Rio Grande do Norte
FLORESTA AZUL,2911006,1,s0,Bahia
SÃO GONÇALO DO GURGUÉIA,2209757,1,s0,Piauí
CATOLÂNDIA,2907400,3,s2,Bahia
SEABRA,2929909,2,s1,Bahia
MIGUEL ALVES,2206209,0,si,Piauí
VISEU,1508308,1,s0,Pará
GURINHÉM,2506400,4,s3,Paraíba
MAURILÂNDIA DO TOCANTINS,1712801,2,s1,Tocantins
JOCA MARQUES,2205458,0,si,Piauí
SERRITA,2614006,5,s4,Pernambuco
PEDREIRAS,2108207,0,si,Maranhão
MUCAMBO,2309003,2,s1,Ceará
CAMARAGIBE,2603454,3,s2,Pernambuco
SÃO PEDRO DO PIAUÍ,2210508,1,s0,Piauí
CRISTALÂNDIA DO PIAUÍ,2203008,2,s1,Piauí
SÃO GONÇALO DO AMARANTE,2312403,5,s4,Ceará
WENCESLAU GUIMARÃES,2933505,1,s0,Bahia
JOÃO COSTA,2205359,2,s1,Piauí
ITAMBÉ,2607653,4,s3,Pernambuco
ASSUNÇÃO DO PIAUÍ,2201051,4,s3,Piauí
ACAUÃ,2200053,5,s4,Piauí
QUIXABA,2512606,1,s0,Paraíba
BENEDITINOS,2201606,1,s0,Piauí
PEDRO AVELINO,2409704,3,s2,Rio Grande do Norte
LAVRAS DA MANGABEIRA,2307502,3,s2,Ceará
PALMEIRA DOS ÍNDIOS,2706307,2,s1,Alagoas
BREJÕES,2904308,1,s0,Bahia
NANUQUE,3144300,0,si,Minas Gerais
ANTÔNIO GONÇALVES,2901809,1,s0,Bahia
RIACHO DAS ALMAS,2611705,4,s3,Pernambuco
